,Phylum,Class,Order,Family,Genus,Species,modern_longitude,modern_latitude,start_year,end_year,ancient_longitude,ancient_latitude,era
4061,Gymnospermae,C,Czekanowskiales,F,Sphenobaiera,Sphenobaiera qixingensis,131.683,46.56399999999999,-145.0,-100.0,133.84,49.2,6
4062,Gymnospermae,C,Czekanowskiales,F,Stephenophyllum,Stephenophyllum cf.solmsi,96.016,37.523,-174.0,-163.0,100.69,36.64,4
4063,Gymnospermae,C,Czekanowskiales,F,Taxoxylon,Taxoxylon pulchrum,119.76,48.427,-145.0,-100.0,121.16,50.27,6
4064,Gymnospermae,C,Czekanowskiales,F,Tianshia,Tianshia patens,111.868,34.748000000000005,-174.0,-163.0,116.21,38.13,4
4065,Gymnospermae,C,Ginkgoales,Aspleniaceae,Asplenium,Asplenium parvum,117.669,49.51,-145.0,-100.0,118.82,51.21,6
4066,Gymnospermae,C,Ginkgoales,Aspleniaceae,Asplenium,Asplenium parvum,119.735,49.213,-145.0,-100.0,121.0,51.05,6
4067,Gymnospermae,C,Ginkgoales,Aspleniaceae,Asplenium,Asplenium popovii,119.735,49.213,-145.0,-100.0,121.0,51.05,6
4068,Gymnospermae,C,Ginkgoales,Aspleniaceae,Asplenium,Asplenium popovii,123.542,42.448,-145.0,-100.0,125.42,43.98,6
4069,Gymnospermae,C,Ginkgoales,Aspleniaceae,Asplenium,Asplenium popovii,126.662,45.742,-145.0,-100.0,128.72,48.06,6
4070,Gymnospermae,C,Ginkgoales,Cheirolepidiaceae,Frenelopsis,Frenelopsis parceramosa,112.566,26.896,-145.0,-100.0,117.42,27.41,6
4071,Gymnospermae,C,Ginkgoales,Cheirolepidiaceae,Manica,Manica papillosa,129.49200000000002,42.91,-145.0,-100.0,131.47,44.78,6
4072,Gymnospermae,C,Ginkgoales,Cheirolepidiaceae,Manica,Manica parceramosa,112.566,26.896,-145.0,-100.0,117.42,27.41,6
4073,Gymnospermae,C,Ginkgoales,Cupressaceae,Cupressinocladus,Cupressinocladus obtusirotundus,114.744,30.012,-145.0,-100.0,118.17,31.0,6
4074,Gymnospermae,C,Ginkgoales,Dicksoniaceae,Coniopteris,Coniopteris onychioides,105.658,33.655,-145.0,-100.0,108.2,31.51,6
4075,Gymnospermae,C,Ginkgoales,Dicksoniaceae,Coniopteris,Coniopteris onychioides,119.274,42.037,-145.0,-100.0,121.11,43.32,6
4076,Gymnospermae,C,Ginkgoales,Dicksoniaceae,Coniopteris,Coniopteris onychioides,119.592,45.429,-145.0,-100.0,121.45,47.28,6
4077,Gymnospermae,C,Ginkgoales,Dicksoniaceae,Coniopteris,Coniopteris onychioides,123.344,53.07,-145.0,-100.0,124.05,55.14,6
4078,Gymnospermae,C,Ginkgoales,Dicksoniaceae,Coniopteris,Coniopteris onychioides,120.806,29.301,-145.0,-100.0,124.23,32.28,6
4079,Gymnospermae,C,Ginkgoales,Dicksoniaceae,Coniopteris,Coniopteris onychioides,123.552,42.447,-145.0,-100.0,125.43,43.98,6
4080,Gymnospermae,C,Ginkgoales,Dicksoniaceae,Coniopteris,Coniopteris saportana,119.787,29.078000000000007,-145.0,-100.0,123.35,31.75,6
4081,Gymnospermae,C,Ginkgoales,Dicksoniaceae,Coniopteris,Coniopteris saportana,121.668,42.032,-145.0,-100.0,123.55,43.46,6
4082,Gymnospermae,C,Ginkgoales,Marantaceae,Phrynium,Phrynium tibeticum,80.76100000000002,31.177,-100.0,-66.0,60.53,-28.75,7
4083,Gymnospermae,C,Ginkgoales,Moraceae,Debeya,Debeya tikhonovichii,130.403,48.889,-100.0,-66.0,119.28,54.32,7
4084,Gymnospermae,C,Ginkgoales,Pinaceae,Pityocladus,Pityocladus pseudolarixioides,121.67,41.999,-145.0,-100.0,123.55,43.42,6
4085,Gymnospermae,C,Ginkgoales,Pinaceae,Pityocladus,Pityocladus robustus,126.934,43.51,-145.0,-100.0,128.77,45.23,6
4086,Gymnospermae,C,Ginkgoales,Pinaceae,Pityocladus,Pityocladus robustus,131.845,47.286,-145.0,-100.0,133.91,49.93,6
4087,Gymnospermae,C,Ginkgoales,Pinaceae,Podocarpites,Podocarpites salicifolia,110.081,41.015,-145.0,-100.0,111.91,41.74,6
4088,Gymnospermae,C,Ginkgoales,Platanaceae,Platanus,Platanus pseudoguillemae,129.632,44.552,-145.0,-100.0,131.97,47.07,6
4089,Gymnospermae,C,Ginkgoales,Polypodiaceae,Onychiopsis,Onychiopsis psilotoides,100.46,32.586,-145.0,-100.0,102.32,28.82,6
4090,Gymnospermae,C,Ginkgoales,Polypodiaceae,Onychiopsis,Onychiopsis psilotoides,105.748,33.756,-145.0,-100.0,108.24,31.63,6
4091,Gymnospermae,C,Ginkgoales,Polypodiaceae,Onychiopsis,Onychiopsis psilotoides,105.731,33.418,-145.0,-100.0,108.37,31.31,6
4092,Gymnospermae,C,Ginkgoales,Polypodiaceae,Onychiopsis,Onychiopsis psilotoides,111.756,41.449,-145.0,-100.0,113.55,42.28,6
4093,Gymnospermae,C,Ginkgoales,Polypodiaceae,Onychiopsis,Onychiopsis psilotoides,118.079,40.295,-145.0,-100.0,120.08,41.51,6
4094,Gymnospermae,C,Ginkgoales,Polypodiaceae,Onychiopsis,Onychiopsis psilotoides,115.007,22.905,-145.0,-100.0,121.29,24.45,6
4095,Gymnospermae,C,Ginkgoales,Polypodiaceae,Onychiopsis,Onychiopsis psilotoides,119.598,45.43600000000001,-145.0,-100.0,121.45,47.29,6
4096,Gymnospermae,C,Ginkgoales,Polypodiaceae,Onychiopsis,Onychiopsis psilotoides,119.104,29.265,-145.0,-100.0,122.61,31.7,6
4097,Gymnospermae,C,Ginkgoales,Polypodiaceae,Onychiopsis,Onychiopsis psilotoides,119.612,28.614,-145.0,-100.0,123.38,31.26,6
4098,Gymnospermae,C,Ginkgoales,Polypodiaceae,Onychiopsis,Onychiopsis psilotoides,119.744,28.507,-145.0,-100.0,123.55,31.2,6
4099,Gymnospermae,C,Ginkgoales,Polypodiaceae,Onychiopsis,Onychiopsis psilotoides,120.8,29.504,-145.0,-100.0,124.13,32.47,6
4100,Gymnospermae,C,Ginkgoales,Polypodiaceae,Onychiopsis,Onychiopsis psilotoides,122.521,41.17100000000001,-145.0,-100.0,124.51,42.65,6
4101,Gymnospermae,C,Ginkgoales,Polypodiaceae,Onychiopsis,Onychiopsis psilotoides,120.374,27.438,-145.0,-100.0,124.6,30.41,6
4102,Gymnospermae,C,Ginkgoales,Polypodiaceae,Onychiopsis,Onychiopsis psilotoides,121.144,28.858,-145.0,-100.0,124.74,31.97,6
4103,Gymnospermae,C,Ginkgoales,Polypodiaceae,Onychiopsis,Onychiopsis psilotoides,124.299,40.064,-145.0,-100.0,126.44,41.65,6
4104,Gymnospermae,C,Ginkgoales,Polypodiaceae,Onychiopsis,Onychiopsis psilotoides,125.143,42.88800000000001,-145.0,-100.0,127.01,44.51,6
4105,Gymnospermae,C,Ginkgoales,Polypodiaceae,Onychiopsis,Onychiopsis psilotoides,125.747,42.018,-145.0,-100.0,127.72,43.68,6
4106,Gymnospermae,C,Ginkgoales,Polypodiaceae,Onychiopsis,Onychiopsis psilotoides,126.669,45.747,-145.0,-100.0,128.72,48.07,6
4107,Gymnospermae,C,Ginkgoales,Polypodiaceae,Onychiopsis,Onychiopsis psilotoides,126.939,43.512,-145.0,-100.0,128.78,45.23,6
4108,Gymnospermae,C,Ginkgoales,Polypodiaceae,Onychiopsis,Onychiopsis psilotoides,129.254,42.894,-145.0,-100.0,131.22,44.75,6
4109,Gymnospermae,C,Ginkgoales,Polypodiaceae,Onychiopsis,Onychiopsis psilotoides,129.247,42.89,-145.0,-100.0,131.22,44.74,6
4110,Gymnospermae,C,Ginkgoales,Polypodiaceae,Onychiopsis,Onychiopsis psilotoides,129.439,42.776,-145.0,-100.0,131.43,44.64,6
4111,Gymnospermae,C,Ginkgoales,Polypodiaceae,Onychiopsis,Onychiopsis psilotoides,129.439,42.776,-145.0,-100.0,131.43,44.64,6
4112,Gymnospermae,C,Ginkgoales,Polypodiaceae,Onychiopsis,Onychiopsis psilotoides,129.464,44.685,-145.0,-100.0,131.77,47.19,6
4113,Gymnospermae,C,Ginkgoales,Polypodiaceae,Onychiopsis,Onychiopsis psilotoides,130.28,43.74800000000001,-145.0,-100.0,132.19,45.65,6
4114,Gymnospermae,C,Ginkgoales,Polypodiaceae,Onychiopsis,Onychiopsis psilotoides,131.143,45.83,-145.0,-100.0,133.38,48.44,6
4115,Gymnospermae,C,Ginkgoales,Polypodiaceae,Onychiopsis,Onychiopsis psilotoides,131.131,44.096,-145.0,-100.0,133.59,46.71,6
4116,Gymnospermae,C,Ginkgoales,Polypodiaceae,Onychiopsis,Onychiopsis psilotoides,131.69,47.534,-145.0,-100.0,133.72,50.17,6
4117,Gymnospermae,C,Ginkgoales,Polypodiaceae,Onychiopsis,Onychiopsis psilotoides,132.19,45.681,-145.0,-100.0,134.49,48.35,6
4118,Gymnospermae,C,Ginkgoales,Polypodiaceae,Onychiopsis,Onychiopsis psilotoides,96.924,30.059,-145.0,-100.0,93.86,14.19,6
4119,Gymnospermae,C,Ginkgoales,Polypodiaceae,Polypodites,Polypodites polysorus,117.691,39.01,-145.0,-100.0,119.82,40.21,6
4120,Gymnospermae,C,Ginkgoales,Polypodiaceae,Polypodites,Polypodites polysorus,123.552,42.447,-145.0,-100.0,125.43,43.98,6
4121,Gymnospermae,C,Ginkgoales,Polypodiaceae,Polypodites,Polypodites polysorus,127.351,43.73,-145.0,-100.0,129.18,45.47,6
4122,Gymnospermae,C,Ginkgoales,Polypodiaceae,Polypodites,Polypodites polysorus,130.969,45.295,-145.0,-100.0,133.27,47.89,6
4123,Gymnospermae,C,Ginkgoales,Polypodiaceae,Polypodites,Polypodites polysorus,131.859,47.295,-145.0,-100.0,133.93,49.94,6
4124,Gymnospermae,C,Ginkgoales,Pteridaceae,Arctopteris,Arctopteris obtuspinnata,116.057,39.792,-145.0,-100.0,118.08,40.89,6
4125,Gymnospermae,C,Ginkgoales,Pteridaceae,Arctopteris,Arctopteris orientalis,117.669,49.51,-145.0,-100.0,118.82,51.21,6
4126,Gymnospermae,C,Ginkgoales,Pteridaceae,Arctopteris,Arctopteris rarinervis,130.297,47.349,-145.0,-100.0,132.28,49.9,6
4127,Gymnospermae,C,Ginkgoales,Ranunculaceae,Ranunculophyllum,Ranunculophyllum pinnatisctum,129.434,42.764,-145.0,-100.0,131.42,44.63,6
4128,Gymnospermae,C,Ginkgoales,Taxodiaceae,Athrotaxites,Athrotaxites orientalis,119.585,45.286,-145.0,-100.0,121.46,47.14,6
4129,Gymnospermae,C,Ginkgoales,Taxodiaceae,Piceoxylon,Piceoxylon priscum,119.778,48.57100000000001,-145.0,-100.0,121.15,50.42,6
4130,Gymnospermae,C,Ginkgoales,Toretziaceae,Czekanowskia,Czekanowskia setacea,79.06,41.473,-201.0,-145.0,87.02,43.8,3
4131,Gymnospermae,C,Ginkgoales,Toretziaceae,Umaltolepis,Umaltolepis vachrameevii,127.43700000000001,50.228,-163.0,-145.0,131.46,52.0,5
4132,Gymnospermae,C,Ginkgoales,F,Archimagnolia,Archimagnolia rostrato,129.434,42.764,-145.0,-100.0,131.42,44.63,6
4133,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera ahnertii,116.194,39.97,-201.0,-174.0,123.23,47.42,3
4134,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera ahnertii,111.868,34.748000000000005,-174.0,-163.0,116.21,38.13,4
4135,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera asadai,100.85,27.285,-237.0,-201.0,82.77,30.35,2
4136,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera asadai,119.16,36.654,-201.0,-174.0,125.86,43.81,3
4137,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera asadai,115.78,39.886,-201.0,-174.0,120.49,43.19,3
4138,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera asadai,118.922,40.809,-201.0,-174.0,126.47,47.95,3
4139,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera asadai,109.11,36.87300000000001,-174.0,-163.0,113.38,40.3,4
4140,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera asadai,111.868,34.748000000000005,-174.0,-163.0,116.21,38.13,4
4141,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera asadai,120.636,41.768,-174.0,-163.0,125.68,44.95,4
4142,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera asymmetrica,120.765,41.798,-201.0,-174.0,128.76,48.71,3
4143,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera baitianbaensis,105.572,32.338,-201.0,-174.0,110.1,38.24,3
4144,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera balejensis,123.76,41.292,-174.0,-163.0,128.94,44.38,4
4145,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera borealis,120.973,41.61,-163.0,-145.0,124.18,42.85,5
4146,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.ahnertii,108.815,38.149,-201.0,-174.0,114.58,46.34,3
4147,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.angustiloba,124.562,44.018,-201.0,-145.0,130.56,47.64,3
4148,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.asadai,119.16,36.654,-201.0,-145.0,123.9,39.87,3
4149,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.concinna,127.061,41.945,-201.0,-174.0,135.75,48.07,3
4150,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.concinna,108.173,35.049,-174.0,-163.0,112.36,38.49,4
4151,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.elegans,105.979,32.398,-237.0,-201.0,101.66,41.37,2
4152,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.elegans,91.681,32.267,-237.0,-201.0,70.58,28.12,2
4153,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.elegans,101.852,26.686,-237.0,-201.0,97.3,35.55,2
4154,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.elegans,106.514,29.387,-201.0,-174.0,111.87,35.53,3
4155,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.elegans,118.158,25.14,-201.0,-174.0,125.17,33.31,3
4156,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.furcata,107.535,31.166,-237.0,-201.0,103.44,40.17,2
4157,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.furcata,114.411,28.143,-237.0,-201.0,111.12,37.18,2
4158,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.furcata,110.516,40.56,-201.0,-163.0,116.55,45.93,3
4159,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.furcata,110.972,30.828000000000007,-201.0,-163.0,116.69,35.07,3
4160,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.furcata,111.786,34.757,-201.0,-163.0,117.46,40.08,3
4161,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.furcata,112.289,38.842,-174.0,-163.0,116.78,42.21,4
4162,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.gracilis,108.918,35.331,-237.0,-201.0,106.94,48.32,2
4163,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.gracilis,101.852,26.686,-237.0,-201.0,97.3,35.55,2
4164,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.gracilis,106.999,40.327,-201.0,-174.0,112.87,48.66,3
4165,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.gracilis,114.822,30.138,-201.0,-174.0,120.49,37.7,3
4166,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.gracilis,116.945,26.264,-201.0,-174.0,123.64,34.23,3
4167,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.gracilis,119.616,28.373,-201.0,-174.0,126.06,36.72,3
4168,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.gracilis,123.423,41.833,-201.0,-145.0,128.62,44.93,3
4169,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.gracilis,124.141,42.842,-201.0,-145.0,129.43,45.92,3
4170,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.gracilis,124.562,44.018,-201.0,-145.0,130.56,47.64,3
4171,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.gracilis,125.499,44.289,-201.0,-145.0,131.57,47.89,3
4172,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.gracilis,115.78,39.886,-201.0,-145.0,120.49,43.19,3
4173,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.gracilis,112.661,35.113,-174.0,-163.0,117.05,38.48,4
4174,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.gracilis,114.354,39.922,-174.0,-163.0,118.99,43.25,4
4175,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.gracilis,120.636,41.768,-174.0,-163.0,125.68,44.95,4
4176,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.gracilis,121.864,45.862,-174.0,-163.0,127.76,49.54,4
4177,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.gracilis,121.678,45.365,-163.0,-145.0,125.47,47.15,5
4178,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.guilhaumati,101.852,26.686,-237.0,-201.0,97.3,35.55,2
4179,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.guilhaumati,106.514,29.387,-201.0,-174.0,111.87,35.53,3
4180,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.guilhaumati,116.245,30.27,-201.0,-174.0,121.99,38.06,3
4181,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.guilhaumati,119.023,32.104,-201.0,-174.0,124.57,40.3,3
4182,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.guilhaumati,106.215,39.24800000000001,-174.0,-163.0,110.39,42.71,4
4183,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.hallei,110.31,39.048,-174.0,-163.0,114.7,42.45,4
4184,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.lindleyana,110.505,40.547,-201.0,-163.0,116.54,45.92,3
4185,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.minima,120.817,41.839,-201.0,-174.0,128.82,48.75,3
4186,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.minima,120.636,41.768,-174.0,-163.0,125.68,44.95,4
4187,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.minuta,113.052,25.215,-237.0,-201.0,109.61,34.25,2
4188,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.muensteriana,107.724,31.203000000000007,-237.0,-201.0,103.65,40.21,2
4189,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.muensteriana,117.562,25.403,-237.0,-201.0,114.55,34.41,2
4190,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.muensteriana,113.491,27.649,-237.0,-174.0,116.91,37.85,2
4191,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.muensteriana,104.666,29.53,-201.0,-174.0,109.9,35.34,3
4192,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.muensteriana,110.274,31.287,-201.0,-174.0,115.35,38.06,3
4193,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.muensteriana,110.274,31.287,-201.0,-174.0,115.35,38.06,3
4194,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.muensteriana,113.092,39.826,-201.0,-174.0,119.71,47.6,3
4195,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.muensteriana,117.957,40.949,-201.0,-174.0,125.42,48.2,3
4196,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.muensteriana,108.949,34.266,-174.0,-163.0,113.15,37.69,4
4197,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.multipartita,105.856,32.493,-237.0,-201.0,101.52,41.46,2
4198,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.multipartita,120.765,41.798,-237.0,-201.0,123.75,51.64,2
4199,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.multipartita,101.852,26.686,-237.0,-201.0,97.3,35.55,2
4200,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.multipartita,106.514,29.387,-201.0,-174.0,111.87,35.53,3
4201,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.phillipsi,125.499,44.289,-174.0,-145.0,129.41,46.07,4
4202,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera cf.taeniata,125.499,44.289,-201.0,-145.0,131.57,47.89,3
4203,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera concinna,100.85,27.285,-237.0,-201.0,82.77,30.35,2
4204,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera concinna,101.852,26.686,-237.0,-201.0,97.3,35.55,2
4205,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera concinna,119.601,40.089,-201.0,-174.0,127.06,47.16,3
4206,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera concinna,116.194,39.97,-201.0,-163.0,122.66,45.06,3
4207,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera concinna,119.394,41.243,-201.0,-163.0,126.26,46.15,3
4208,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera concinna,121.196,41.512,-201.0,-145.0,126.26,44.67,3
4209,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera concinna,111.868,34.748000000000005,-174.0,-163.0,116.21,38.13,4
4210,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera concinna,120.636,41.768,-174.0,-163.0,125.68,44.95,4
4211,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera concinna,121.196,41.512,-174.0,-145.0,124.41,42.75,4
4212,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera concinna,115.092,40.606,-163.0,-145.0,118.17,41.89,5
4213,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera concinna,124.141,42.842,-163.0,-145.0,127.43,44.06,5
4214,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera crassifolia,101.852,26.686,-237.0,-201.0,97.3,35.55,2
4215,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera czekanowskiana,120.777,40.897,-174.0,-163.0,125.79,44.07,4
4216,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera dendritica,119.564,40.07,-201.0,-174.0,127.02,47.15,3
4217,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera donggongensis,111.835,31.324,-237.0,-201.0,108.26,40.36,2
4218,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera elegans,107.507,31.08,-237.0,-201.0,103.41,40.08,2
4219,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera elegans,113.878,29.722,-237.0,-201.0,110.54,38.76,2
4220,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera elegans,117.562,25.403,-237.0,-201.0,114.55,34.41,2
4221,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera elegans,128.148,43.791,-237.0,-201.0,133.03,51.48,2
4222,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera elegans,101.901,25.158,-237.0,-201.0,97.42,34.03,2
4223,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera exiliformis,99.065,29.409,-237.0,-201.0,80.2,31.81,2
4224,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera exilis,110.757,30.966,-201.0,-174.0,115.94,37.83,3
4225,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera furcata,120.765,41.798,-237.0,-201.0,123.75,51.64,2
4226,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera furcata,125.828,43.38399999999999,-237.0,-201.0,130.28,51.75,2
4227,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera furcata,101.852,26.686,-237.0,-201.0,97.3,35.55,2
4228,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera furcata,116.185,40.545,-237.0,-174.0,122.93,51.33,2
4229,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera furcata,104.966,28.848000000000006,-201.0,-174.0,110.39,34.72,3
4230,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera furcata,110.756,31.358,-201.0,-174.0,115.84,38.21,3
4231,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera furcata,115.78,39.886,-201.0,-174.0,122.75,47.38,3
4232,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera furcata,119.601,40.089,-201.0,-174.0,127.06,47.16,3
4233,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera furcata,119.734,41.125,-201.0,-174.0,127.45,48.17,3
4234,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera furcata,82.92399999999998,41.707,-201.0,-174.0,93.27,48.62,3
4235,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera furcata,109.287,37.958,-201.0,-163.0,115.01,43.39,3
4236,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera furcata,113.292,40.075,-201.0,-163.0,119.53,45.32,3
4237,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera furcata,85.66799999999998,37.38800000000001,-201.0,-163.0,91.98,38.02,3
4238,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera furcata,101.778,36.62,-201.0,-163.0,108.26,37.43,3
4239,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera furcata,87.62700000000002,44.924,-201.0,-145.0,90.6,48.49,3
4240,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera furcata,96.016,37.523,-174.0,-163.0,100.69,36.64,4
4241,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera furcata,96.016,37.523,-174.0,-163.0,100.69,36.64,4
4242,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera furcata,101.15,38.535,-174.0,-163.0,105.05,42.04,4
4243,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera furcata,102.873,36.43,-174.0,-163.0,106.83,39.93,4
4244,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera furcata,102.873,36.43,-174.0,-163.0,106.83,39.93,4
4245,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera furcata,108.831,36.145,-174.0,-163.0,113.07,39.57,4
4246,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera furcata,108.94,34.897,-174.0,-163.0,113.16,38.32,4
4247,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera furcata,110.31,39.048,-174.0,-163.0,114.7,42.45,4
4248,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera furcata,113.667,39.74800000000001,-174.0,-163.0,118.26,43.09,4
4249,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera furcata,115.281,40.501,-174.0,-163.0,119.99,43.81,4
4250,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera furcata,119.616,28.373,-174.0,-163.0,125.0,32.84,4
4251,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera furcata,120.636,41.768,-174.0,-163.0,125.68,44.95,4
4252,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera furcata,121.864,45.862,-174.0,-163.0,127.76,49.54,4
4253,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera furcata,119.394,41.243,-163.0,-145.0,122.57,42.5,5
4254,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera gracilis,129.795,43.754,-237.0,-201.0,134.76,50.99,2
4255,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera gracilis,110.933,30.527,-201.0,-174.0,116.24,37.43,3
4256,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera gracilis,114.445,39.402,-201.0,-174.0,121.15,47.04,3
4257,Gymnospermae,C,Ginkgoales,F,Baiera,Baiera gracilis,116.194,39.97,-201.0,-174.0,123.23,47.42,3
